caseID;taskID;originator;eventtype;timestamp;defectType;phoneType;numberRepairs;defectFixed;
132;Repair (Complex);SolverC1;start;04-01-1970 13:37:00;;;;;
132;Inform User;System;complete;04-01-1970 13:39:00;;;;;
132;Repair (Complex);SolverC1;complete;04-01-1970 13:55:00;;;;;
132;Test Repair;Tester1;start;04-01-1970 13:55:00;;;;;
132;Test Repair;Tester1;complete;04-01-1970 14:01:00;;;0;true;
132;Archive Repair;System;complete;04-01-1970 14:07:00;;;0;true;
133;Register;System;complete;03-01-1970 19:42:00;;;;;
133;Analyze Defect;Tester4;start;03-01-1970 19:42:00;;;;;
133;Analyze Defect;Tester4;complete;03-01-1970 19:52:00;3;T2;;;
133;Repair (Simple);SolverS2;start;03-01-1970 20:18:00;;;;;
133;Repair (Simple);SolverS2;complete;03-01-1970 20:23:00;;;;;
133;Test Repair;Tester4;start;03-01-1970 20:23:00;;;;;
133;Inform User;System;complete;03-01-1970 20:29:00;;;;;
133;Test Repair;Tester4;complete;03-01-1970 20:30:00;;;1;false;
133;Restart Repair;System;complete;03-01-1970 20:37:00;;;;;
133;Repair (Simple);SolverS2;start;03-01-1970 20:37:00;;;;;
133;Repair (Simple);SolverS2;complete;03-01-1970 20:47:00;;;;;
133;Test Repair;Tester4;start;03-01-1970 20:47:00;;;;;
133;Test Repair;Tester4;complete;03-01-1970 20:57:00;;;2;true;
133;Archive Repair;System;complete;03-01-1970 21:06:00;;;2;true;
134;Register;System;complete;04-01-1970 09:49:00;;;;;
134;Analyze Defect;Tester3;start;04-01-1970 09:49:00;;;;;
134;Analyze Defect;Tester3;complete;04-01-1970 09:57:00;4;T3;;;
134;Inform User;System;complete;04-01-1970 10:20:00;;;;;
134;Repair (Simple);SolverS1;start;04-01-1970 10:27:00;;;;;
134;Repair (Simple);SolverS1;complete;04-01-1970 10:32:00;;;;;
134;Test Repair;Tester3;start;04-01-1970 10:32:00;;;;;
134;Test Repair;Tester3;complete;04-01-1970 10:37:00;;;1;false;
134;Restart Repair;System;complete;04-01-1970 10:45:00;;;;;
134;Repair (Simple);SolverS2;start;04-01-1970 10:45:00;;;;;
134;Repair (Simple);SolverS2;complete;04-01-1970 10:55:00;;;;;
134;Test Repair;Tester5;start;04-01-1970 10:55:00;;;;;
134;Test Repair;Tester5;complete;04-01-1970 11:01:00;;;2;true;
134;Archive Repair;System;complete;04-01-1970 11:08:00;;;2;true;
135;Register;System;complete;05-01-1970 01:09:00;;;;;
135;Analyze Defect;Tester1;start;05-01-1970 01:09:00;;;;;
135;Analyze Defect;Tester1;complete;05-01-1970 01:19:00;3;T2;;;
135;Repair (Simple);SolverS3;start;05-01-1970 01:38:00;;;;;
135;Inform User;System;complete;05-01-1970 01:41:00;;;;;
135;Repair (Simple);SolverS3;complete;05-01-1970 01:51:00;;;;;
135;Test Repair;Tester1;start;05-01-1970 01:51:00;;;;;
135;Test Repair;Tester1;complete;05-01-1970 01:56:00;;;1;true;
135;Archive Repair;System;complete;05-01-1970 02:04:00;;;1;true;
136;Register;System;complete;04-01-1970 07:28:00;;;;;
136;Analyze Defect;Tester2;start;04-01-1970 07:28:00;;;;;
136;Analyze Defect;Tester2;complete;04-01-1970 07:35:00;6;T2;;;
136;Repair (Simple);SolverS1;start;04-01-1970 08:05:00;;;;;
136;Repair (Simple);SolverS1;complete;04-01-1970 08:12:00;;;;;
136;Test Repair;Tester6;start;04-01-1970 08:12:00;;;;;
136;Test Repair;Tester6;complete;04-01-1970 08:19:00;;;1;false;
136;Inform User;System;complete;04-01-1970 08:20:00;;;;;
136;Restart Repair;System;complete;04-01-1970 08:28:00;;;;;
136;Repair (Complex);SolverC1;start;04-01-1970 08:28:00;;;;;
136;Repair (Complex);SolverC1;complete;04-01-1970 08:44:00;;;;;
136;Test Repair;Tester5;start;04-01-1970 08:44:00;;;;;
136;Test Repair;Tester5;complete;04-01-1970 08:50:00;;;1;true;
136;Archive Repair;System;complete;04-01-1970 09:00:00;;;1;true;
137;Register;System;complete;04-01-1970 04:41:00;;;;;
137;Analyze Defect;Tester2;start;04-01-1970 04:41:00;;;;;
137;Analyze Defect;Tester2;complete;04-01-1970 04:51:00;1;T3;;;
137;Inform User;System;complete;04-01-1970 05:19:00;;;;;
137;Repair (Simple);SolverS1;start;04-01-1970 05:20:00;;;;;
137;Repair (Simple);SolverS1;complete;04-01-1970 05:27:00;;;;;
137;Test Repair;Tester3;start;04-01-1970 05:27:00;;;;;
137;Test Repair;Tester3;complete;04-01-1970 05:37:00;;;1;false;
137;Restart Repair;System;complete;04-01-1970 05:47:00;;;;;
137;Repair (Simple);SolverS1;start;04-01-1970 05:47:00;;;;;
137;Repair (Simple);SolverS1;complete;04-01-1970 05:54:00;;;;;
137;Test Repair;Tester1;start;04-01-1970 05:54:00;;;;;
137;Test Repair;Tester1;complete;04-01-1970 06:01:00;;;2;false;
137;Restart Repair;System;complete;04-01-1970 06:11:00;;;;;
137;Repair (Simple);SolverS1;start;04-01-1970 06:11:00;;;;;
137;Repair (Simple);SolverS1;complete;04-01-1970 06:17:00;;;;;
137;Test Repair;Tester3;start;04-01-1970 06:17:00;;;;;
137;Test Repair;Tester3;complete;04-01-1970 06:24:00;;;3;false;
137;Archive Repair;System;complete;04-01-1970 06:32:00;;;3;false;
138;Register;System;complete;04-01-1970 19:38:00;;;;;
138;Analyze Defect;Tester3;start;04-01-1970 19:38:00;;;;;
138;Analyze Defect;Tester3;complete;04-01-1970 19:43:00;8;T2;;;
138;Repair (Complex);SolverC1;start;04-01-1970 20:05:00;;;;;
138;Repair (Complex);SolverC1;complete;04-01-1970 20:21:00;;;;;
138;Test Repair;Tester6;start;04-01-1970 20:21:00;;;;;
138;Test Repair;Tester6;complete;04-01-1970 20:27:00;;;0;true;
138;Inform User;System;complete;04-01-1970 20:29:00;;;;;
138;Archive Repair;System;complete;04-01-1970 20:36:00;;;0;true;
139;Register;System;complete;03-01-1970 18:53:00;;;;;
139;Analyze Defect;Tester3;start;03-01-1970 18:53:00;;;;;
139;Analyze Defect;Tester3;complete;03-01-1970 19:01:00;1;T3;;;
139;Repair (Simple);SolverS1;start;03-01-1970 19:14:00;;;;;
139;Repair (Simple);SolverS1;complete;03-01-1970 19:20:00;;;;;
139;Test Repair;Tester5;start;03-01-1970 19:20:00;;;;;
139;Inform User;System;complete;03-01-1970 19:22:00;;;;;
139;Test Repair;Tester5;complete;03-01-1970 19:30:00;;;1;false;
139;Restart Repair;System;complete;03-01-1970 19:36:00;;;;;
139;Repair (Simple);SolverS1;start;03-01-1970 19:36:00;;;;;
139;Repair (Simple);SolverS1;complete;03-01-1970 19:42:00;;;;;
139;Test Repair;Tester6;start;03-01-1970 19:42:00;;;;;
139;Test Repair;Tester6;complete;03-01-1970 19:52:00;;;2;false;
139;Restart Repair;System;complete;03-01-1970 20:00:00;;;;;
139;Repair (Simple);SolverS3;start;03-01-1970 20:00:00;;;;;
139;Repair (Simple);SolverS3;complete;03-01-1970 20:18:00;;;;;
139;Test Repair;Tester3;start;03-01-1970 20:18:00;;;;;
139;Test Repair;Tester3;complete;03-01-1970 20:25:00;;;3;true;
139;Archive Repair;System;complete;03-01-1970 20:32:00;;;3;true;
14;Register;System;complete;02-01-1970 13:03:00;;;;;
14;Analyze Defect;Tester1;start;02-01-1970 13:03:00;;;;;
14;Analyze Defect;Tester1;complete;02-01-1970 13:12:00;8;T3;;;
14;Repair (Complex);SolverC2;start;02-01-1970 13:23:00;;;;;
14;Repair (Complex);SolverC2;complete;02-01-1970 13:33:00;;;;;
14;Test Repair;Tester3;start;02-01-1970 13:33:00;;;;;
14;Test Repair;Tester3;complete;02-01-1970 13:40:00;;;0;false;
14;Restart Repair;System;complete;02-01-1970 13:46:00;;;;;
14;Repair (Complex);SolverC3;start;02-01-1970 13:46:00;;;;;
14;Inform User;System;complete;02-01-1970 13:56:00;;;;;
14;Repair (Complex);SolverC3;complete;02-01-1970 14:31:00;;;;;
14;Test Repair;Tester6;start;02-01-1970 14:31:00;;;;;
14;Test Repair;Tester6;complete;02-01-1970 14:37:00;;;0;true;
14;Archive Repair;System;complete;02-01-1970 14:45:00;;;0;true;
140;Register;System;complete;04-01-1970 04:13:00;;;;;
140;Analyze Defect;Tester6;start;04-01-1970 04:13:00;;;;;
140;Analyze Defect;Tester6;complete;04-01-1970 04:20:00;8;T3;;;
140;Repair (Complex);SolverC3;start;04-01-1970 04:30:00;;;;;
140;Inform User;System;complete;04-01-1970 04:58:00;;;;;
140;Repair (Complex);SolverC3;complete;04-01-1970 05:10:00;;;;;
140;Test Repair;Tester5;start;04-01-1970 05:10:00;;;;;
140;Test Repair;Tester5;complete;04-01-1970 05:16:00;;;0;true;
140;Archive Repair;System;complete;04-01-1970 05:26:00;;;0;true;
141;Register;System;complete;04-01-1970 16:45:00;;;;;
141;Analyze Defect;Tester5;start;04-01-1970 16:45:00;;;;;
141;Analyze Defect;Tester5;complete;04-01-1970 16:52:00;8;T2;;;
141;Repair (Complex);SolverC3;start;04-01-1970 16:59:00;;;;;
141;Inform User;System;complete;04-01-1970 17:28:00;;;;;
141;Repair (Complex);SolverC3;complete;04-01-1970 17:43:00;;;;;
141;Test Repair;Tester5;start;04-01-1970 17:43:00;;;;;
141;Test Repair;Tester5;complete;04-01-1970 17:48:00;;;0;true;
141;Archive Repair;System;complete;04-01-1970 17:56:00;;;0;true;
142;Register;System;complete;04-01-1970 22:46:00;;;;;
142;Analyze Defect;Tester1;start;04-01-1970 22:46:00;;;;;
142;Analyze Defect;Tester1;complete;04-01-1970 22:55:00;6;T3;;;
142;Repair (Complex);SolverC3;start;04-01-1970 23:05:00;;;;;
142;Inform User;System;complete;04-01-1970 23:44:00;;;;;
142;Repair (Complex);SolverC3;complete;04-01-1970 23:53:00;;;;;
142;Test Repair;Tester2;start;04-01-1970 23:53:00;;;;;
142;Test Repair;Tester2;complete;05-01-1970 00:00:00;;;0;true;
142;Archive Repair;System;complete;05-01-1970 00:07:00;;;0;true;
143;Register;System;complete;05-01-1970 00:03:00;;;;;
143;Analyze Defect;Tester2;start;05-01-1970 00:03:00;;;;;
143;Analyze Defect;Tester2;complete;05-01-1970 00:09:00;10;T1;;;
143;Repair (Complex);SolverC2;start;05-01-1970 00:10:00;;;;;
143;Repair (Complex);SolverC2;complete;05-01-1970 00:24:00;;;;;
143;Test Repair;Tester5;start;05-01-1970 00:24:00;;;;;
143;Test Repair;Tester5;complete;05-01-1970 00:31:00;;;0;false;
143;Restart Repair;System;complete;05-01-1970 00:36:00;;;;;
143;Repair (Complex);SolverC3;start;05-01-1970 00:36:00;;;;;
143;Inform User;System;complete;05-01-1970 00:56:00;;;;;
143;Repair (Complex);SolverC3;complete;05-01-1970 01:19:00;;;;;
143;Test Repair;Tester4;start;05-01-1970 01:19:00;;;;;
143;Test Repair;Tester4;complete;05-01-1970 01:28:00;;;0;true;
143;Archive Repair;System;complete;05-01-1970 01:37:00;;;0;true;
144;Register;System;complete;04-01-1970 01:34:00;;;;;
144;Analyze Defect;Tester6;start;04-01-1970 01:34:00;;;;;
144;Analyze Defect;Tester6;complete;04-01-1970 01:40:00;9;T2;;;
144;Repair (Complex);SolverC1;start;04-01-1970 01:50:00;;;;;
144;Inform User;System;complete;04-01-1970 01:57:00;;;;;
144;Repair (Complex);SolverC1;complete;04-01-1970 02:07:00;;;;;
144;Test Repair;Tester6;start;04-01-1970 02:07:00;;;;;
144;Test Repair;Tester6;complete;04-01-1970 02:16:00;;;0;true;
144;Archive Repair;System;complete;04-01-1970 02:25:00;;;0;true;
145;Register;System;complete;04-01-1970 08:10:00;;;;;
145;Analyze Defect;Tester2;start;04-01-1970 08:10:00;;;;;
145;Analyze Defect;Tester2;complete;04-01-1970 08:19:00;7;T3;;;
145;Inform User;System;complete;04-01-1970 08:38:00;;;;;
145;Repair (Complex);SolverC2;start;04-01-1970 08:43:00;;;;;
145;Repair (Complex);SolverC2;complete;04-01-1970 09:00:00;;;;;
145;Test Repair;Tester6;start;04-01-1970 09:00:00;;;;;
145;Test Repair;Tester6;complete;04-01-1970 09:05:00;;;0;true;
145;Archive Repair;System;complete;04-01-1970 09:12:00;;;0;true;
146;Register;System;complete;04-01-1970 13:20:00;;;;;
146;Analyze Defect;Tester2;start;04-01-1970 13:20:00;;;;;
146;Analyze Defect;Tester2;complete;04-01-1970 13:29:00;2;T3;;;
146;Repair (Simple);SolverS2;start;04-01-1970 13:36:00;;;;;
146;Repair (Simple);SolverS2;complete;04-01-1970 13:51:00;;;;;
146;Test Repair;Tester2;start;04-01-1970 13:51:00;;;;;
146;Test Repair;Tester2;complete;04-01-1970 13:59:00;;;1;true;
146;Inform User;System;complete;04-01-1970 14:14:00;;;;;
146;Archive Repair;System;complete;04-01-1970 14:14:00;;;1;true;
147;Register;System;complete;05-01-1970 08:18:00;;;;;
147;Analyze Defect;Tester6;start;05-01-1970 08:18:00;;;;;
147;Analyze Defect;Tester6;complete;05-01-1970 08:26:00;9;T2;;;
147;Inform User;System;complete;05-01-1970 08:41:00;;;;;
147;Repair (Complex);SolverC1;start;05-01-1970 08:44:00;;;;;
147;Repair (Complex);SolverC1;complete;05-01-1970 08:57:00;;;;;
147;Test Repair;Tester1;start;05-01-1970 08:57:00;;;;;
147;Test Repair;Tester1;complete;05-01-1970 09:05:00;;;0;true;
147;Archive Repair;System;complete;05-01-1970 09:13:00;;;0;true;
148;Register;System;complete;04-01-1970 03:53:00;;;;;
148;Analyze Defect;Tester5;start;04-01-1970 03:53:00;;;;;
148;Analyze Defect;Tester5;complete;04-01-1970 04:03:00;5;T1;;;
148;Repair (Simple);SolverS2;start;04-01-1970 04:06:00;;;;;
148;Repair (Simple);SolverS2;complete;04-01-1970 04:17:00;;;;;
148;Test Repair;Tester2;start;04-01-1970 04:17:00;;;;;
148;Test Repair;Tester2;complete;04-01-1970 04:26:00;;;1;false;
148;Restart Repair;System;complete;04-01-1970 04:35:00;;;;;
148;Repair (Complex);SolverC2;start;04-01-1970 04:35:00;;;;;
148;Inform User;System;complete;04-01-1970 04:37:00;;;;;
148;Repair (Complex);SolverC2;complete;04-01-1970 04:50:00;;;;;
148;Test Repair;Tester1;start;04-01-1970 04:50:00;;;;;
148;Test Repair;Tester1;complete;04-01-1970 04:58:00;;;1;true;
148;Archive Repair;System;complete;04-01-1970 05:07:00;;;1;true;
149;Register;System;complete;04-01-1970 08:46:00;;;;;
149;Analyze Defect;Tester2;start;04-01-1970 08:46:00;;;;;
149;Analyze Defect;Tester2;complete;04-01-1970 08:53:00;4;T1;;;
149;Repair (Simple);SolverS1;start;04-01-1970 09:20:00;;;;;
149;Repair (Simple);SolverS1;complete;04-01-1970 09:25:00;;;;;
149;Inform User;System;complete;04-01-1970 09:25:00;;;;;
149;Test Repair;Tester2;start;04-01-1970 09:25:00;;;;;
149;Test Repair;Tester2;complete;04-01-1970 09:32:00;;;1;false;
149;Restart Repair;System;complete;04-01-1970 09:39:00;;;;;
149;Repair (Simple);SolverS3;start;04-01-1970 09:39:00;;;;;
149;Repair (Simple);SolverS3;complete;04-01-1970 09:51:00;;;;;
149;Test Repair;Tester6;start;04-01-1970 09:51:00;;;;;
149;Test Repair;Tester6;complete;04-01-1970 10:01:00;;;2;true;
149;Archive Repair;System;complete;04-01-1970 10:11:00;;;2;true;
15;Register;System;complete;01-01-1970 06:16:00;;;;;
15;Analyze Defect;Tester2;start;01-01-1970 06:16:00;;;;;
15;Analyze Defect;Tester2;complete;01-01-1970 06:22:00;7;T3;;;
15;Repair (Complex);SolverC3;start;01-01-1970 06:29:00;;;;;
15;Inform User;System;complete;01-01-1970 06:43:00;;;;;
15;Repair (Complex);SolverC3;complete;01-01-1970 07:16:00;;;;;
15;Test Repair;Tester1;start;01-01-1970 07:16:00;;;;;
15;Test Repair;Tester1;complete;01-01-1970 07:25:00;;;0;true;
15;Archive Repair;System;complete;01-01-1970 07:31:00;;;0;true;
150;Register;System;complete;04-01-1970 18:43:00;;;;;
150;Analyze Defect;Tester1;start;04-01-1970 18:43:00;;;;;
150;Analyze Defect;Tester1;complete;04-01-1970 18:49:00;8;T2;;;
150;Repair (Complex);SolverC2;start;04-01-1970 19:11:00;;;;;
150;Inform User;System;complete;04-01-1970 19:24:00;;;;;
150;Repair (Complex);SolverC2;complete;04-01-1970 19:28:00;;;;;
150;Test Repair;Tester2;start;04-01-1970 19:28:00;;;;;
150;Test Repair;Tester2;complete;04-01-1970 19:37:00;;;0;true;
150;Archive Repair;System;complete;04-01-1970 19:47:00;;;0;true;
151;Register;System;complete;04-01-1970 14:24:00;;;;;
151;Analyze Defect;Tester5;start;04-01-1970 14:24:00;;;;;
151;Analyze Defect;Tester5;complete;04-01-1970 14:31:00;6;T2;;;
151;Repair (Simple);SolverS1;start;04-01-1970 14:58:00;;;;;
151;Inform User;System;complete;04-01-1970 14:59:00;;;;;
151;Repair (Simple);SolverS1;complete;04-01-1970 15:03:00;;;;;
151;Test Repair;Tester4;start;04-01-1970 15:03:00;;;;;
151;Test Repair;Tester4;complete;04-01-1970 15:12:00;;;1;false;
151;Restart Repair;System;complete;04-01-1970 15:21:00;;;;;
151;Repair (Simple);SolverS3;start;04-01-1970 15:21:00;;;;;
151;Repair (Simple);SolverS3;complete;04-01-1970 15:41:00;;;;;
151;Test Repair;Tester4;start;04-01-1970 15:41:00;;;;;
151;Test Repair;Tester4;complete;04-01-1970 15:49:00;;;2;true;
151;Archive Repair;System;complete;04-01-1970 15:58:00;;;2;true;
152;Register;System;complete;05-01-1970 04:09:00;;;;;
152;Analyze Defect;Tester5;start;05-01-1970 04:09:00;;;;;
152;Analyze Defect;Tester5;complete;05-01-1970 04:15:00;10;T1;;;
152;Inform User;System;complete;05-01-1970 04:37:00;;;;;
152;Repair (Complex);SolverC1;start;05-01-1970 04:42:00;;;;;
152;Repair (Complex);SolverC1;complete;05-01-1970 04:57:00;;;;;
152;Test Repair;Tester5;start;05-01-1970 04:57:00;;;;;
152;Test Repair;Tester5;complete;05-01-1970 05:07:00;;;0;false;
152;Restart Repair;System;complete;05-01-1970 05:16:00;;;;;
152;Repair (Complex);SolverC1;start;05-01-1970 05:16:00;;;;;
152;Repair (Complex);SolverC1;complete;05-01-1970 05:32:00;;;;;
152;Test Repair;Tester5;start;05-01-1970 05:32:00;;;;;
152;Test Repair;Tester5;complete;05-01-1970 05:38:00;;;0;true;
152;Archive Repair;System;complete;05-01-1970 05:44:00;;;0;true;
153;Register;System;complete;04-01-1970 17:45:00;;;;;
153;Analyze Defect;Tester2;start;04-01-1970 17:45:00;;;;;
153;Analyze Defect;Tester2;complete;04-01-1970 17:51:00;3;T1;;;
153;Repair (Simple);SolverS2;start;04-01-1970 18:00:00;;;;;
153;Repair (Simple);SolverS2;complete;04-01-1970 18:12:00;;;;;
153;Test Repair;Tester3;start;04-01-1970 18:12:00;;;;;
153;Test Repair;Tester3;complete;04-01-1970 18:19:00;;;1;false;
153;Restart Repair;System;complete;04-01-1970 18:28:00;;;;;
153;Repair (Simple);SolverS3;start;04-01-1970 18:28:00;;;;;
153;Inform User;System;complete;04-01-1970 18:36:00;;;;;
153;Repair (Simple);SolverS3;complete;04-01-1970 18:42:00;;;;;
153;Test Repair;Tester2;start;04-01-1970 18:42:00;;;;;
153;Test Repair;Tester2;complete;04-01-1970 18:48:00;;;2;true;
153;Archive Repair;System;complete;04-01-1970 18:55:00;;;2;true;
154;Register;System;complete;05-01-1970 10:30:00;;;;;
154;Analyze Defect;Tester5;start;05-01-1970 10:30:00;;;;;
154;Analyze Defect;Tester5;complete;05-01-1970 10:37:00;5;T1;;;
154;Repair (Simple);SolverS1;start;05-01-1970 10:50:00;;;;;
154;Repair (Simple);SolverS1;complete;05-01-1970 10:55:00;;;;;
154;Test Repair;Tester3;start;05-01-1970 10:55:00;;;;;
154;Test Repair;Tester3;complete;05-01-1970 11:03:00;;;1;false;
154;Restart Repair;System;complete;05-01-1970 11:11:00;;;;;
154;Repair (Complex);SolverC1;start;05-01-1970 11:11:00;;;;;
154;Inform User;System;complete;05-01-1970 11:14:00;;;;;
154;Repair (Complex);SolverC1;complete;05-01-1970 11:21:00;;;;;
154;Test Repair;Tester2;start;05-01-1970 11:21:00;;;;;
154;Test Repair;Tester2;complete;05-01-1970 11:30:00;;;1;true;
154;Archive Repair;System;complete;05-01-1970 11:35:00;;;1;true;
155;Register;System;complete;04-01-1970 09:13:00;;;;;
155;Analyze Defect;Tester4;start;04-01-1970 09:13:00;;;;;
155;Analyze Defect;Tester4;complete;04-01-1970 09:21:00;5;T1;;;
155;Repair (Complex);SolverC1;start;04-01-1970 09:37:00;;;;;
155;Repair (Complex);SolverC1;complete;04-01-1970 09:47:00;;;;;
155;Test Repair;Tester5;start;04-01-1970 09:47:00;;;;;
155;Test Repair;Tester5;complete;04-01-1970 09:54:00;;;0;true;
155;Inform User;System;complete;04-01-1970 09:58:00;;;;;
155;Archive Repair;System;complete;04-01-1970 09:59:00;;;0;true;
156;Register;System;complete;04-01-1970 11:46:00;;;;;
156;Analyze Defect;Tester3;start;04-01-1970 11:46:00;;;;;
156;Analyze Defect;Tester3;complete;04-01-1970 11:53:00;9;T3;;;
156;Inform User;System;complete;04-01-1970 12:16:00;;;;;
156;Repair (Complex);SolverC2;start;04-01-1970 12:17:00;;;;;
156;Repair (Complex);SolverC2;complete;04-01-1970 12:29:00;;;;;
156;Test Repair;Tester6;start;04-01-1970 12:29:00;;;;;
156;Test Repair;Tester6;complete;04-01-1970 12:34:00;;;0;true;
156;Archive Repair;System;complete;04-01-1970 12:39:00;;;0;true;
157;Register;System;complete;05-01-1970 18:34:00;;;;;
157;Analyze Defect;Tester3;start;05-01-1970 18:34:00;;;;;
157;Analyze Defect;Tester3;complete;05-01-1970 18:39:00;8;T1;;;
157;Repair (Complex);SolverC3;start;05-01-1970 18:40:00;;;;;
157;Inform User;System;complete;05-01-1970 19:03:00;;;;;
157;Repair (Complex);SolverC3;complete;05-01-1970 19:20:00;;;;;
157;Test Repair;Tester6;start;05-01-1970 19:20:00;;;;;
157;Test Repair;Tester6;complete;05-01-1970 19:26:00;;;0;true;
157;Archive Repair;System;complete;05-01-1970 19:31:00;;;0;true;
158;Register;System;complete;04-01-1970 08:26:00;;;;;
158;Analyze Defect;Tester6;start;04-01-1970 08:26:00;;;;;
158;Analyze Defect;Tester6;complete;04-01-1970 08:34:00;2;T2;;;
158;Repair (Simple);SolverS1;start;04-01-1970 08:41:00;;;;;
158;Repair (Simple);SolverS1;complete;04-01-1970 08:48:00;;;;;
158;Test Repair;Tester4;start;04-01-1970 08:48:00;;;;;
158;Test Repair;Tester4;complete;04-01-1970 08:54:00;;;1;false;
158;Restart Repair;System;complete;04-01-1970 08:59:00;;;;;
158;Repair (Simple);SolverS1;start;04-01-1970 08:59:00;;;;;
158;Inform User;System;complete;04-01-1970 09:03:00;;;;;
158;Repair (Simple);SolverS1;complete;04-01-1970 09:06:00;;;;;
158;Test Repair;Tester6;start;04-01-1970 09:06:00;;;;;
158;Test Repair;Tester6;complete;04-01-1970 09:13:00;;;2;false;
158;Restart Repair;System;complete;04-01-1970 09:21:00;;;;;
158;Repair (Simple);SolverS2;start;04-01-1970 09:21:00;;;;;
158;Repair (Simple);SolverS2;complete;04-01-1970 09:29:00;;;;;
158;Test Repair;Tester4;start;04-01-1970 09:29:00;;;;;
158;Test Repair;Tester4;complete;04-01-1970 09:39:00;;;3;true;
158;Archive Repair;System;complete;04-01-1970 09:47:00;;;3;true;
159;Register;System;complete;05-01-1970 12:28:00;;;;;
